country_code,city,year,pm25_concentration,pm10_concentration,no2_concentration,latitude,longitude
DEU,Spremberg,2018,15.0,20.0,10.0,51.5645,14.3764
ITA,Aosta,2017,13.0,20.0,29.0,45.7351,7.31425
CZE,Tanvald,2016,\N,20.0,\N,50.7385,15.3029
ITA,Taranto,2020,11.0,20.0,14.0,40.46665,17.2475
FRA,Le Péage-de-Roussillon,2018,\N,20.0,22.0,45.3678,4.8052
ITA,Faenza,2014,12.0,20.0,22.0,44.2833,11.8706
ITA,Teramo,2020,\N,20.0,31.0,42.6572,13.7094
AUT,Lustenau,2013,\N,20.0,30.0,47.42133494,9.652098407
BGR,Stara Zagora,2022,\N,20.0,22.0,42.4333,25.63445
FRA,Rive-de-Gier,2017,\N,20.0,40.0,45.5334,4.6239
DEU,Dresden,2018,14.0,20.0,29.0,51.04243333,13.7344
DEU,Neustadt a.d.donau,2010,\N,20.0,17.0,48.85321,11.777817
NZL,Marlborough,2017,15.0,20.0,\N,173.956082,-41.52663988
GBR,Storrington,2010,14.0,20.0,28.0,50.916932,-0.449548
BRA,Cantagalo,2012,\N,20.0,\N,-21.906426,-42.261313
CZE,Dolní Rychnov,2018,15.0,20.0,14.0,50.1728,12.6728
ESP,Monzón,2021,12.0,20.0,8.0,41.9161,0.1911
FRA,Perpignan,2010,\N,20.0,20.0,42.6899125,2.9015765
USA,"Bishop, CA",2021,10.0,20.0,\N,36.58321385,-118.0383622
AUT,Spittal an der Drau,2013,\N,20.0,25.0,46.8014,13.4939
ROU,Calarasi,2021,\N,20.0,22.0,44.203,27.32085
AUT,Spittal an der drau,2013,\N,20.0,25.0,46.80138889,13.49388889
POL,Gdansk,2013,13.0,20.0,17.0,54.36927924,18.63485314
ESP,Palencia,2017,\N,20.0,8.0,42.0194,-4.5383
DEU,Bremerhaven,2018,12.0,20.0,27.0,53.5739,8.5841
ITA,Carcare,2021,13.0,20.0,25.0,44.3701,8.2944
ITA,Domodossola,2018,14.0,20.0,16.0,46.1276,8.2921
ESP,San Juan del Puerto,2017,\N,20.0,17.0,37.3154,-6.8446
DEU,Filderstadt,2013,\N,20.0,30.0,48.67807933,9.227779333
ITA,Cosenza,2021,13.0,20.0,19.0,39.3134,16.2452
ESP,Guardo,2010,\N,20.0,10.0,42.795278,-4.840833
FRA,Vittel,2013,\N,20.0,10.0,48.1936,5.9372
ITA,Civita Castellana,2016,\N,20.0,17.0,42.3018,12.4132
USA,"Redding, CA",2020,10.0,20.0,\N,40.56003762,-122.3513585
USA,"Reno, NV",2012,8.0,20.0,26.0,39.52565923,-119.6457207
ITA,Statte,2015,\N,20.0,12.0,40.5443,17.18845
FRA,Annecy,2017,13.0,20.0,27.0,45.9073,6.124066667
DEU,Eggenstein-Leopoldshafen,2015,\N,20.0,24.0,49.0765,8.4067
POL,Bogatynia,2013,\N,20.0,10.0,50.92116867,14.965125
FRA,Blénod-lès-Pont-à-Mousson,2013,\N,20.0,\N,48.8847,6.0514
BEL,Houtem,2018,13.0,20.0,11.0,51.0163,2.5823
SVK,Nováky,2019,11.0,20.0,\N,48.667,18.5141
DEU,Gulzow-pruzen,2010,\N,20.0,9.0,53.817772,12.064709
GBR,Leamington spa,2010,16.0,20.0,28.0,52.28881,-1.533119
ITA,Fiumicino,2018,\N,20.0,24.0,41.7715,12.2302
ITA,Pisa,2021,13.0,20.0,20.0,43.7264,10.40615
DEU,Datteln,2013,17.0,20.0,20.0,51.64138467,7.331406
USA,"Chicago-Naperville-Elgin, IL-IN-WI",2018,9.0,20.0,28.0,41.79641431,-87.55115587
ITA,Savona,2016,14.0,20.0,24.0,44.31373333,8.478533333
DEU,Weimar,2013,\N,\N,29.0,50.981195,11.32610567
ITA,Villasor,2018,\N,20.0,8.0,39.3833,8.9414
ESP,Piedras Blancas,2016,9.0,20.0,13.0,43.5705,-5.9583
ITA,San Giovanni al Natisone,2016,\N,20.0,15.0,45.9733,13.3933
GBR,Leeds,2014,14.0,20.0,42.0,53.8119,-1.56145
AUT,Goss,2013,\N,20.0,25.0,47.35888889,15.10361111
AUT,Göss,2013,\N,20.0,25.0,47.3589,15.1036
FRA,Brest,2013,10.0,20.0,23.0,48.39853333,-4.483466667
USA,"Boulder, CO",2016,6.0,20.0,\N,40.0928365,-105.182119
USA,"Minneapolis-St. Paul-Bloomington, MN-WI",2021,8.0,20.0,11.0,44.89971423,-93.18833173
USA,"San Antonio-New Braunfels, TX",2018,8.0,20.0,8.0,29.4501015,-98.43744725
USA,"Wichita, KS",2010,8.0,20.0,11.0,37.61002333,-97.34781933
USA,"Wichita, KS",2013,8.0,20.0,12.0,37.61002333,-97.34781933
ESP,Narón,2018,11.0,20.0,\N,43.5197,-8.1502
FRA,Colmar,2014,\N,\N,33.0,48.07815,7.35765
ITA,Aprilia,2014,\N,20.0,20.0,41.5954,12.6533
ITA,Bormida-Genepro,2014,\N,20.0,13.0,44.3905,8.2015
ITA,Valmadrera-Caserta,2019,\N,20.0,20.0,45.8408,9.3489
BEL,Steenokkerzeel,2020,10.0,20.0,16.0,50.913,4.5122
ITA,Altamura,2017,13.0,20.0,26.0,40.8278,16.5603
DEU,Bremen,2013,13.0,20.0,25.0,53.10770244,8.768927444
FRA,Mars-la-Tour,2015,13.0,20.0,7.0,49.0658,5.7856
DEU,Braunschweig,2013,\N,20.0,33.0,52.2518425,10.5083975
ITA,Sassari,2014,8.0,20.0,14.0,40.75536667,8.510933333
FRA,Cartignies,2013,\N,20.0,\N,50.0923,3.85
DEU,Potsdam,2015,14.0,20.0,30.0,52.4171,13.078925
FRA,Caen,2015,10.0,20.0,18.0,49.17306667,-0.3658333333
DEU,Halberstadt,2016,10.0,20.0,24.0,51.89325,11.05665
GBR,Bristol,2010,14.0,20.0,48.0,51.46113675,-2.58424125
BRA,Tatui,2019,\N,20.0,11.0,-23.360351,-47.870478
ITA,Olbia,2013,\N,20.0,21.0,40.927911,9.496678
PRT,Leiria,2010,12.0,20.0,6.0,40.589443,-8.670836
FRA,Toulouse,2015,13.0,20.0,31.0,43.594125,1.431
ITA,Brindisi,2017,13.0,20.0,18.0,40.63676667,17.95385
DEU,Titz,2015,\N,20.0,19.0,51.0338,6.4515
AUT,Wiener Neustadt,2016,\N,20.0,17.0,47.8142,16.255
ESP,San Fernando,2020,\N,20.0,9.0,36.4606,-6.2031
AUT,Klagenfurt,2016,13.0,20.0,34.0,46.639375,14.2874
ITA,Termoli,2019,10.0,\N,22.0,41.9996,14.99345
DEU,Aschersleben,2019,\N,20.0,25.0,51.7595,11.4495
NZL,Otago,2018,\N,20.0,\N,169.6693144,-45.56671031
AUT,Kematen an der Ybbs,2013,\N,20.0,11.0,48.0451,14.7723
FRA,Pont-à-mousson,2010,\N,20.0,\N,48.915,6.058336
AUT,Kematen an der ybbs,2013,\N,20.0,11.0,48.04511111,14.77227778
AUT,Gänserndorf,2017,\N,20.0,12.0,48.3347,16.7294
BEL,Beveren,2019,12.0,20.0,20.0,51.2133,4.2399
DNK,Odense,2019,\N,20.0,12.0,55.3972,10.37805
BEL,Hoevenen,2020,11.0,20.0,\N,51.3139,4.4039
DEU,Zittau,2017,\N,20.0,13.0,50.8924,14.8228
ESP,la Bisbal d'Empordà,2021,11.0,20.0,\N,41.9593,3.0374
NLD,Greater 's-Gravenhage,2018,10.0,20.0,27.0,52.06373333,4.3215
ITA,Lucera,2021,13.0,20.0,5.0,41.5467,15.4408
POL,Koszalin,2019,14.0,20.0,17.0,54.19843333,16.19246667
FRA,Fréjus,2016,\N,\N,13.0,43.4379,6.7684
ITA,Porcia,2021,\N,20.0,\N,45.9578,12.6186
ITA,Faenza,2013,15.0,20.0,22.0,44.2833225,11.87057
DEU,Weißenfels,2013,\N,20.0,20.0,51.1972,11.961
ITA,Partinico,2017,\N,20.0,32.0,38.0502,13.1186
DEU,Weissenfels,2013,\N,20.0,\N,51.197249,11.96096
ITA,San Pancrazio Salentino,2019,\N,20.0,7.0,40.4233,17.8464
FRA,Harnes,2019,\N,20.0,16.0,50.4491,2.9
ESP,Blimea,2017,\N,20.0,9.0,43.2757,-5.596
ESP,Durango,2015,12.0,20.0,25.0,43.1683,-2.6379
DEU,Mainz,2018,12.0,20.0,36.0,50.005875,8.254425
CZE,Jihlava,2013,17.0,20.0,15.0,49.40159664,15.61023662
AUS,Geeveston,2019,16.0,20.0,\N,-43.169,146.927
CHE,Baden,2011,\N,20.0,24.0,47.4692846,8.31484555
CHE,Frauenfeld,2011,\N,20.0,24.0,47.5560738,8.89425671
USA,"Aberdeen, SD",2013,7.0,20.0,\N,45.4625,-98.486111
USA,"Atlanta-Sandy Springs-Roswell, GA",2012,11.0,20.0,22.0,33.81590425,-84.35867183
USA,"Butte-Silver Bow, MT",2014,9.0,20.0,\N,46.002602,-112.501247
USA,"Corpus Christi, TX",2018,10.0,20.0,\N,27.808153,-97.448628
USA,"Des Moines-West Des Moines, IA",2011,10.0,20.0,15.0,41.60333784,-93.695509
USA,"Dodge City, KS",2021,\N,20.0,\N,37.775303,-100.03544
USA,"Fairbanks, AK",2016,9.0,20.0,\N,64.84569,-147.727413
USA,"Mason City, IA",2013,\N,20.0,\N,43.16944013,-93.20242597
USA,"Muscatine, IA",2013,11.0,20.0,\N,41.40909891,-91.06684397
USA,"Oklahoma City, OK",2013,9.0,20.0,\N,35.5435255,-97.5010865
USA,"Provo-Orem, UT",2011,8.0,20.0,\N,40.23886264,-111.6870566
USA,"Tulsa, OK",2014,9.0,20.0,14.0,36.204902,-95.976537
ITA,Jesi,2021,\N,20.0,\N,43.5269,13.245
ESP,San Sebastián de la Gomera,2021,9.0,20.0,7.0,28.09455,-17.1193
ITA,Sondrio,2020,16.0,20.0,18.0,46.1679,9.87545
DEU,Bösel,2016,13.0,20.0,15.0,52.998,7.9426
ITA,Lesignano de'Bagni,2016,14.0,20.0,16.0,44.6575,10.2889
FRA,Lyon,2018,12.0,20.0,36.0,45.7385,4.862933333
GBR,Stoke-on-trent,2013,14.0,20.0,29.0,53.0282075,-2.17512475
CZE,Teplice,2019,14.0,20.0,\N,50.6453,13.8512
ESP,Aiguafreda,2018,\N,\N,\N,41.7711,2.2507
ESP,Benigànim,2015,\N,\N,\N,38.9347,-0.4414
ESP,Cangas del narcea,2010,\N,20.0,10.0,43.177778,-6.547222
BEL,Houtem,2014,13.0,20.0,12.0,51.0163,2.5823
CZE,Jihlava,2014,16.0,20.0,15.0,49.4016,15.6102
FRA,Saint-Omer,2016,\N,20.0,16.0,50.7482,2.2598
ITA,L'aquila,2010,\N,20.0,22.0,42.364166,13.381945
CZE,Bruntál,2017,16.0,20.0,\N,49.9875,17.4695
FRA,Cognac,2013,\N,20.0,15.0,45.6947,-0.3234
DEU,Saarlouis,2016,\N,20.0,21.0,49.3226,6.7536
ESP,San Juan del Puerto,2021,\N,20.0,13.0,37.3154,-6.8446
DEU,Wiesbaden,2014,14.0,20.0,46.0,50.06653333,8.234733333
DEU,Göttingen,2014,13.0,20.0,28.0,51.54065,9.93905
DEU,Görlitz,2017,\N,20.0,22.0,51.1558,14.974
ESP,Agost,2016,\N,20.0,\N,38.4361,-0.638
ITA,Figline Valdarno,2019,\N,20.0,18.0,43.623,11.4669
ROU,Sibiu,2015,13.0,20.0,\N,45.785,24.1535
SVK,Bardejov,2020,\N,\N,\N,49.3005,21.2779
FRA,Douai,2016,14.0,20.0,18.0,50.3782,3.0659
ROU,Baia Mare,2015,\N,20.0,17.0,47.6851,23.5769
SVK,Pezinok,2020,\N,\N,\N,48.2833,17.2597
BEL,Boom,2019,12.0,20.0,20.0,51.092,4.3801
BEL,Havinnes,2016,12.0,20.0,14.0,50.6167,3.4576
FRA,Cambrai,2015,12.0,20.0,\N,50.1725,3.2361
MUS,Midlands,2011,\N,20.0,\N,-20.31942177,57.57167816
USA,"Pahrump, NV",2017,\N,20.0,\N,36.22882575,-116.0076563
DEU,Cottbus,2016,16.0,20.0,24.0,51.7525,14.32933333
ITA,Augusta,2015,\N,20.0,10.0,37.2184,15.2205
ESP,Vilafranca del Penedès,2017,\N,20.0,18.0,41.33365,1.6754
ITA,Valleggia,2018,12.0,20.0,16.0,44.2871,8.4317
POL,Gorzów Wielkopolski,2020,14.0,20.0,16.0,52.7426,15.2375
ESP,Cruce de Arinaga,2014,7.0,20.0,6.0,27.8691,-15.3872
FRA,Carling,2015,\N,20.0,17.0,49.16205,6.7243
POL,Przemysl,2020,17.0,20.0,11.0,49.7843,22.7562
DEU,Solingen,2013,\N,20.0,24.0,51.183791,7.0525865
ESP,Mataró,2016,\N,20.0,23.0,41.540325,2.4338
USA,"Laramie, WY",2018,5.0,20.0,\N,41.28506533,-105.595945
ITA,Scandicci,2014,\N,20.0,28.0,43.7569,11.1928
ROU,Giurgiu,2017,\N,20.0,\N,43.8755,25.9317
SVK,Zvolen,2015,16.0,20.0,\N,48.5582,19.1569
MEX,Ocoyoacac,2015,14.0,20.0,\N,19.291968,-99.38052
FRA,Saint-Rémy-sur-Avre,2017,\N,20.0,29.0,48.7609,1.2336
ITA,Viterbo,2014,11.0,20.0,29.0,42.4221,12.1092
FRA,Bastia,2018,\N,20.0,22.0,42.70026667,9.448166667
POL,Biala Róza,2020,\N,20.0,9.0,51.2912,19.5176
ESP,Villanueva del arzobispo,2010,\N,20.0,\N,38.169431,-3.010219
DEU,Neuwied,2010,16.0,20.0,30.0,50.4287076,7.4690442
ITA,Sondrio,2019,16.0,20.0,22.0,46.1679,9.87545
ESP,El Astillero,2013,\N,20.0,19.0,43.4126,-3.8415
FRA,Genas,2016,\N,20.0,28.0,45.7317,4.9803
AUT,Peggau,2018,\N,\N,\N,47.2064,15.3458
ITA,Papariano,2017,\N,20.0,14.0,45.7994,13.4233
DEU,Karlsruhe,2013,15.0,20.0,37.0,49.01656244,8.369181556
CZE,Plzen,2015,16.0,20.0,19.0,49.7488,13.37851667
USA,"Boise City, ID",2019,\N,20.0,\N,43.5995995,-116.3881435
USA,"Duluth, MN-WI",2011,5.0,20.0,\N,46.95920304,-92.23323314
USA,"San Antonio-New Braunfels, TX",2015,9.0,20.0,8.0,29.4501015,-98.43744725
USA,"Santa Maria-Santa Barbara, CA",2020,8.0,20.0,3.0,34.59800086,-120.0637889
USA,"Tampa-St. Petersburg-Clearwater, FL",2013,6.0,20.0,9.0,27.88601587,-82.45226835
USA,"Weirton-Steubenville, WV-OH",2012,11.0,20.0,\N,40.35818312,-80.61001316
FRA,Paris (greater city),2020,11.0,20.0,27.0,48.85943143,2.362288571
POL,Nowa Karczma,2016,\N,20.0,5.0,54.1041,18.183
ITA,Grosseto,2017,10.0,20.0,20.0,42.73723333,11.1078
FRA,Épernay,2019,10.0,20.0,24.0,49.0461,3.9559
DEU,Osnabrueck,2010,15.0,20.0,20.0,52.255341,8.052861
DEU,Hattingen,2013,\N,20.0,22.0,51.4030035,7.208573
NLD,Greater 's-Gravenhage,2017,10.0,20.0,28.0,52.06373333,4.3215
ESP,Palma de Mallorca,2021,\N,20.0,14.0,39.5771,2.6506
USA,"Omaha-Council Bluffs, NE-IA",2018,8.0,20.0,\N,41.21678547,-96.00751278
ESP,Port d'Alcúdia,2021,\N,20.0,7.0,39.8348,3.1455
SWE,Norrköping,2013,\N,20.0,\N,58.59223333,16.1894
ITA,Gubbio,2019,12.0,20.0,13.0,43.35555,12.5668
ROU,Aroneanu,2019,\N,20.0,9.0,47.2133,27.6111
AUT,Hainburg an der Donau,2016,\N,20.0,14.0,48.1442,16.9579
ROU,Piatra Neamt,2019,\N,20.0,\N,46.9341,26.3893
BEL,Bruxelles / Brussel,2016,15.0,20.0,35.0,50.84962,4.36686
USA,"Laramie, WY",2013,5.0,20.0,\N,41.28506533,-105.595945
USA,"Rapid City, SD",2015,6.0,20.0,14.0,43.90779633,-103.3286257
FRA,Ajaccio,2020,9.0,20.0,20.0,41.92525,8.737
USA,"Chicago-Naperville-Elgin, IL-IN-WI",2019,9.0,20.0,25.0,41.79641431,-87.55115587
FRA,Lens-Lievin,2016,\N,20.0,18.0,50.4368,2.8267
AUT,Biedermannsdorf,2013,\N,20.0,27.0,48.08332222,16.33721481
AUT,Gänserndorf,2015,\N,20.0,13.0,48.3347,16.7294
FRA,Gravelines,2021,\N,20.0,\N,50.9811,2.1432
ESP,Monzón,2015,\N,20.0,13.0,41.9161,0.1911
DEU,Mühlhausen,2018,\N,20.0,27.0,51.20776667,10.44966667
ITA,Carrara,2018,\N,20.0,15.0,44.0783,10.0972
SVK,Banská Bystrica,2020,15.0,20.0,16.0,48.73425,19.1351
DEU,Lünen,2020,\N,20.0,\N,51.6108,7.4982
GBR,Swansea,2015,13.0,20.0,27.0,51.6327,-3.9474
ITA,Massa,2018,13.0,20.0,19.0,44.0311,10.1328
BRA,Resende,2019,\N,20.0,5.0,-22.344507,-44.3306735
FRA,Annonay,2017,\N,\N,\N,45.2428,4.6726
POL,Walbrzych,2020,13.0,20.0,12.0,50.7687,16.2697
FRA,Gravelines,2016,\N,20.0,\N,50.9811,2.1432
AUT,Wildon,2015,\N,20.0,13.0,46.8714,15.4958
DEU,Worms,2019,12.0,20.0,26.0,49.6288,8.3648
GBR,Swansea,2014,13.0,20.0,31.0,51.6327,-3.9474
AUT,Imst,2010,\N,20.0,38.0,47.2175025,10.735846
CHE,Thonex,2013,\N,20.0,22.0,46.1956,6.21125
SVK,Zvolen,2018,16.0,20.0,\N,48.5582,19.1569
ESP,Morasverdes,2021,\N,20.0,2.0,40.5697,-6.2239
FRA,La tardiere,2010,15.0,20.0,13.0,46.656683,-0.743681
CHE,Lausanne,2013,\N,20.0,42.0,46.52200837,6.639651887
AUT,Liezen,2013,\N,20.0,16.0,47.56721481,14.24360741
BEL,Liège,2013,13.0,20.0,28.0,50.62633333,5.574716667
CZE,Hradec Králové,2019,15.0,20.0,18.0,50.20695,15.8517
DEU,Oberhausen,2021,12.0,20.0,34.0,51.4761,6.8567
FRA,La Francheville,2017,\N,20.0,16.0,49.7453,4.7192
PRT,Santo tirso,2010,\N,20.0,19.0,41.359997,-8.4608
AUS,Geraldton,2015,\N,20.0,\N,-28.7695,114.6323
AUS,Townsville,2019,7.0,20.0,4.0,-19.2509,146.8073
ITA,Augusta,2018,\N,20.0,8.0,37.2184,15.2205
ITA,Campobasso,2010,\N,20.0,27.0,41.5581656,14.669778
LVA,Rezekne,2022,\N,\N,\N,56.5102,27.3334
LVA,Ventspils,2010,16.0,20.0,\N,57.403997,21.590317
NZL,Nelson airshed b,2012,\N,20.0,\N,-41.28709793,173.2473145
CHE,Chur,2011,\N,20.0,27.0,46.85335525,9.51959704
CHE,Luzern,2016,\N,20.0,41.0,47.0458462,8.3043902
CHE,Nyon,2012,\N,20.0,20.0,46.3834441,6.22620847
CHE,Thônex,2013,\N,20.0,22.0,46.1956122,6.21125257
USA,"Boulder, CO",2015,6.0,20.0,\N,40.0928365,-105.182119
USA,"Boulder, CO",2018,7.0,20.0,\N,40.0928365,-105.182119
USA,"Duluth, MN-WI",2010,5.0,20.0,\N,46.95920304,-92.23323314
USA,"Duluth, MN-WI",2021,5.0,20.0,\N,46.95920304,-92.23323314
USA,"Kalispell, MT",2011,\N,20.0,\N,48.3215469,-114.2771893
USA,"Lafayette, LA",2013,8.0,20.0,\N,30.22610971,-92.04290829
USA,"Lafayette, LA",2015,8.0,20.0,\N,30.22610971,-92.04290829
USA,"Muskogee, OK",2016,\N,20.0,\N,35.793134,-95.302235
USA,"Pueblo, CO",2011,6.0,20.0,\N,38.276099,-104.597613
USA,"San Juan-Carolina-Caguas, PR",2011,\N,20.0,\N,18.43120758,-66.14168262
ROU,Calarasi,2020,\N,\N,\N,44.2042,27.3137
SVN,Maribor,2020,11.0,20.0,16.0,46.56365,15.6387
ROU,Braila,2018,13.0,\N,20.0,45.2814,27.96336667
DEU,Bebra,2014,\N,20.0,16.0,50.97,9.8003
BEL,Schoten,2020,11.0,20.0,17.0,51.2521,4.4914
ITA,Sarroch,2013,10.0,20.0,11.0,39.06667525,9.00889175
LTU,Jonava,2015,\N,20.0,11.0,55.0722,24.2839
ITA,Vibo Valentia,2017,11.0,20.0,19.0,38.6702,16.08925
DEU,Brunsbüttel,2018,12.0,20.0,23.0,53.8961,9.1569
DEU,Landshut,2014,\N,20.0,26.0,48.5398,12.1571
FRA,Frossay,2010,\N,20.0,8.0,47.247469,-1.936619
ITA,Pont Suaz-Ampaillant,2019,10.0,20.0,28.0,45.7324,7.3219
ESP,Bilbao,2014,11.0,20.0,31.0,43.27292,-2.9371
DEU,Landshut,2015,\N,20.0,29.0,48.5398,12.1571
FRA,Angoulême,2014,9.0,20.0,41.0,45.6494,0.1648
POL,Olsztyn,2019,15.0,20.0,13.0,53.7892,20.4861
ESP,sa Pobla,2014,\N,20.0,6.0,39.7686,3.0445
DEU,Wesel,2014,16.0,20.0,22.0,51.6729,6.6297
DEU,Tübingen,2015,12.0,20.0,34.0,48.51705,9.0153
ITA,Conegliano,2021,15.0,20.0,21.0,45.8906,12.3081
ROU,Cazasu,2018,\N,\N,15.0,45.2709,27.8892
FRA,Martigues,2014,\N,20.0,22.0,43.40703333,5.0065
ROU,Mamaia-Sat,2018,\N,20.0,13.0,44.3123,28.6229
ESP,Villarejo de salvanes,2013,10.0,20.0,12.0,40.1672,-3.2766
ITA,Borgomanero,2014,14.0,20.0,28.0,45.6894,8.4584
ITA,Pace del Mela,2021,\N,20.0,5.0,38.183,15.3015
ESP,Villarejo de Salvanés,2013,10.0,20.0,12.0,40.1672,-3.2766
DEU,Heppenheim an der Bergstrasse,2014,15.0,20.0,33.0,49.6432,8.642
USA,"Minneapolis-St. Paul-Bloomington, MN-WI",2018,8.0,20.0,13.0,44.89971423,-93.18833173
DEU,Berlin,2021,13.0,20.0,27.0,52.50211897,13.38873621
ITA,Misterbianco,2017,\N,20.0,16.0,37.5157,15.0108
FRA,Rouen,2016,13.0,20.0,26.0,49.42815,1.083375
DEU,Wiesbaden,2015,13.0,20.0,45.0,50.06653333,8.234733333
ROU,Focsani,2018,\N,20.0,13.0,45.6967,27.2116
NLD,De rijp,2013,\N,20.0,\N,52.563589,4.8617
NLD,Greater Alkmaar,2013,\N,20.0,\N,52.5636,4.8617
FRA,Sarreguemines,2010,\N,20.0,25.0,49.109111,7.071028
DEU,Halberstadt,2015,\N,20.0,24.0,51.89325,11.05665
DEU,Dillingen,2010,\N,20.0,21.0,49.357861,6.733539
ITA,Siniscola,2020,\N,20.0,6.0,40.575,9.6944
ESP,Juneda,2019,\N,\N,9.0,41.5441,0.8299
DEU,Frankfurt (Oder),2017,16.0,20.0,22.0,52.336,14.5323
POL,Gdansk,2016,12.0,20.0,17.0,54.3702625,18.635
ESP,Benlloch,2016,\N,20.0,\N,40.175,-0.0344
ESP,Castellet,2016,\N,20.0,15.0,41.2738,1.62
DEU,Saarbrücken,2013,13.0,20.0,30.0,49.2364,6.993975
DEU,Saarbrucken,2013,13.0,20.0,30.0,49.23594913,6.987878125
ROU,Satu Mare,2017,\N,20.0,21.0,47.7975,22.8762
FRA,Saint-jean-de-maurienne,2010,\N,20.0,15.0,45.274722,6.349722
AUT,Leibnitz,2019,14.0,20.0,20.0,46.7783,15.5406
FRA,Port-Saint-Louis-du-Rhône,2018,\N,20.0,\N,43.3938,4.801
DEU,Fulda,2015,15.0,20.0,33.0,50.54965,9.68355
DEU,Burghausen,2013,16.0,20.0,24.0,48.1771875,12.829307
ITA,Trento,2019,13.0,20.0,38.0,46.0836,11.1182
CZE,Bohušovice nad Ohrí,2021,15.0,20.0,12.0,50.4589,14.1702
ITA,Lugagnano Val d'Arda,2014,\N,20.0,16.0,44.8239,9.8303
DEU,Osnabrück,2017,13.0,20.0,36.0,52.26593333,8.047133333
ITA,Ceglie Messapica,2021,16.0,20.0,13.0,40.6492,17.5125
DEU,Magdeburg,2016,14.0,20.0,27.0,52.1268,11.62536667
USA,"Austin-Round Rock, TX",2015,10.0,20.0,8.0,30.36710367,-97.78325933
USA,"Birmingham-Hoover, AL",2012,11.0,20.0,\N,33.51212967,-86.8103705
USA,"Huntington-Ashland, WV-KY-OH",2015,8.0,20.0,11.0,38.48139167,-82.64367367
USA,"Milwaukee-Waukesha-West Allis, WI",2010,11.0,20.0,24.0,43.14914759,-87.96811599
USA,"Tampa-St. Petersburg-Clearwater, FL",2014,8.0,20.0,9.0,27.88601587,-82.45226835
NLD,Greater Ede,2018,13.0,20.0,14.0,52.1116,5.7084
AUT,Vomp,2013,\N,20.0,50.0,47.34926108,11.69303348
DEU,Eisenhüttenstadt,2013,15.0,20.0,13.0,52.1463,14.6382
CZE,Vsetín,2019,\N,20.0,\N,49.3444,17.996
NOR,Hamar,2015,7.0,20.0,\N,60.7965,11.0978
NLD,Biddinghuizen,2014,\N,20.0,13.0,52.4487,5.6192
NLD,Greater Amsterdam,2015,14.0,20.0,34.0,52.36952727,4.889345455
FRA,Creil,2017,12.0,20.0,23.0,49.268,2.4783
SVK,Handlová,2020,16.0,20.0,\N,48.7331,18.7564
FRA,Aytré,2015,\N,20.0,10.0,46.1352,-1.117
FRA,Beauvais,2018,13.0,20.0,28.0,49.4359,2.0843
ESP,Sant Antoni de Portmany,2014,\N,20.0,4.0,38.9932,1.3089
DEU,Elsterwerda,2018,15.0,20.0,13.0,51.4627,13.5268
ITA,Genova,2014,9.0,20.0,42.0,44.42304,8.91164
HUN,Gyõr,2016,10.0,20.0,27.0,47.6807,17.64455
ITA,Pistoia,2017,\N,20.0,24.0,43.9408,10.9053
PRT,Aveiro,2016,\N,20.0,23.0,40.6356,-8.6467
DEU,Ansbach,2017,13.0,20.0,32.0,49.3049,10.5723
ITA,San Severo,2020,12.0,20.0,13.0,41.6308,15.3867
ESP,Aranjuez,2021,\N,20.0,12.0,40.0333,-3.5914
SVK,Žiar nad Hronom,2014,15.0,20.0,\N,48.5996,18.8425
ESP,Mérida,2017,\N,20.0,15.0,38.9075,-6.3381
CZE,Jesenik,2010,\N,20.0,9.0,50.242237,17.19018
FRA,Seltz,2015,\N,20.0,16.0,48.9194,8.1585
NLD,Greater Haarlem,2020,11.0,20.0,19.0,52.45616,4.61084
BRA,Vitoria,2019,\N,20.0,17.0,-20.29541733,-40.29887867
ESP,Benahadux,2020,\N,\N,15.0,36.9231,-2.4632
DEU,Essen,2019,12.0,20.0,33.0,51.46970667,7.016113333
FRA,Creil,2015,12.0,20.0,23.0,49.268,2.4783
FRA,Dreux,2013,\N,20.0,14.0,48.7297,1.3585
DEU,Tübingen,2017,11.0,20.0,36.0,48.5181,9.029533333
AUT,Hall in Tirol,2014,\N,20.0,36.0,47.2781,11.5125
ITA,L'Aquila,2015,13.0,20.0,20.0,42.3642,13.3831
CZE,Belotín,2020,15.0,20.0,\N,49.5871,17.8042
FRA,Castres,2010,\N,20.0,16.0,43.602625,2.240139
ITA,Livorno,2016,11.0,20.0,23.0,43.54786667,10.32803333
ITA,Firmo,2020,\N,20.0,9.0,39.7138,16.194
ITA,Sarroch,2015,12.0,20.0,12.0,39.0667,9.0089
ITA,Grado-Pineta,2015,15.0,20.0,15.0,45.7316,13.4864
FRA,Le Péage-de-Roussillon,2017,\N,20.0,23.0,45.3678,4.8052
CZE,Pstruží,2017,16.0,20.0,\N,49.5523,18.3611
POL,Ciechocinek,2020,\N,20.0,9.0,52.8884,18.7809
FRA,Valenciennes,2019,12.0,20.0,24.0,50.36135,3.51535
POL,Tuchola,2013,14.0,20.0,5.0,53.61135367,17.89091667
DEU,Dresden,2016,13.0,20.0,32.0,51.04243333,13.7344
DEU,Limburg an der Lahn,2017,\N,20.0,42.0,50.38516667,8.06065
AUT,Kirchenviertel,2014,\N,20.0,16.0,47.1357,15.3232
ITA,Livorno,2014,13.0,20.0,29.0,43.54786667,10.32803333
ITA,Pace del Mela,2019,\N,20.0,6.0,38.183,15.3015
